date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2020-12-24,Ankaragucu,Beşiktaş,0,1,Super Lig,,Turkey,False
2020-12-24,Kayserispor,Konyaspor,1,2,Super Lig,,Turkey,False
2020-12-24,Rizespor,Antalyaspor,2,1,Super Lig,,Turkey,False
2020-12-24,Sivasspor,Gençlerbirliği,3,1,Super Lig,,Turkey,False
2020-12-26,Göztepe,Karagumruk,1,1,Super Lig,,Turkey,False
2020-12-26,Trabzonspor,Galatasaray,0,2,Super Lig,,Turkey,False
2020-12-27,Başakşehir,Kasımpaşa,2,2,Super Lig,,Turkey,False
2020-12-27,Denizlispor,Ankaragucu,1,2,Super Lig,,Turkey,False
2020-12-27,Gaziantep,Alanyaspor,3,1,Super Lig,,Turkey,False
2020-12-27,Yeni Malatyaspor,Erzurumspor,1,3,Super Lig,,Turkey,False
2020-12-28,Beşiktaş,Sivasspor,3,0,Super Lig,,Turkey,False
2020-12-28,Gençlerbirliği,Kayserispor,3,2,Super Lig,,Turkey,False
2020-12-28,Konyaspor,Rizespor,1,1,Super Lig,,Turkey,False
2020-12-29,Antalyaspor,Hatayspor,0,6,Super Lig,,Turkey,False
2021-01-02,Alanyaspor,Başakşehir,3,0,Super Lig,,Turkey,False
2021-01-02,Ankaragucu,Yeni Malatyaspor,3,1,Super Lig,,Turkey,False
2021-01-02,Erzurumspor,Gaziantep,1,1,Super Lig,,Turkey,False
2021-01-02,Galatasaray,Antalyaspor,0,0,Super Lig,,Turkey,False
2021-01-02,Hatayspor,Konyaspor,2,1,Super Lig,,Turkey,False
2021-01-02,Sivasspor,Denizlispor,2,2,Super Lig,,Turkey,False
2021-01-03,Karagumruk,Trabzonspor,1,2,Super Lig,,Turkey,False
2021-01-03,Kayserispor,Beşiktaş,0,2,Super Lig,,Turkey,False
2021-01-03,Rizespor,Gençlerbirliği,1,1,Super Lig,,Turkey,False
2021-01-04,Kasımpaşa,Fenerbahçe,0,3,Super Lig,,Turkey,False
2021-01-05,Gaziantep,Ankaragucu,2,0,Super Lig,,Turkey,False
2021-01-05,Konyaspor,Galatasaray,4,3,Super Lig,,Turkey,False
2021-01-05,Yeni Malatyaspor,Sivasspor,2,2,Super Lig,,Turkey,False
2021-01-06,Antalyaspor,Karagumruk,3,1,Super Lig,,Turkey,False
2021-01-06,Başakşehir,Erzurumspor,1,0,Super Lig,,Turkey,False
2021-01-06,Beşiktaş,Rizespor,6,0,Super Lig,,Turkey,False
2021-01-06,Denizlispor,Kayserispor,0,1,Super Lig,,Turkey,False
2021-01-06,Gençlerbirliği,Hatayspor,3,1,Super Lig,,Turkey,False
2021-01-06,Trabzonspor,Göztepe,1,0,Super Lig,,Turkey,False
2021-01-07,Fenerbahçe,Alanyaspor,2,1,Super Lig,,Turkey,False
2021-01-09,Galatasaray,Gençlerbirliği,6,0,Super Lig,,Turkey,False
2021-01-09,Göztepe,Antalyaspor,0,1,Super Lig,,Turkey,False
2021-01-09,Kayserispor,Yeni Malatyaspor,1,0,Super Lig,,Turkey,False
2021-01-09,Sivasspor,Gaziantep,2,1,Super Lig,,Turkey,False
2021-01-10,Ankaragucu,Başakşehir,1,2,Super Lig,,Turkey,False
2021-01-10,Hatayspor,Beşiktaş,2,2,Super Lig,,Turkey,False
2021-01-10,Karagumruk,Konyaspor,2,1,Super Lig,,Turkey,False
2021-01-10,Rizespor,Denizlispor,1,1,Super Lig,,Turkey,False
2021-01-11,Alanyaspor,Kasımpaşa,1,2,Super Lig,,Turkey,False
2021-01-11,Erzurumspor,Fenerbahçe,0,3,Super Lig,,Turkey,False
2021-01-15,Gençlerbirliği,Karagumruk,1,3,Super Lig,,Turkey,False
2021-01-16,Antalyaspor,Trabzonspor,1,1,Super Lig,,Turkey,False
2021-01-16,Başakşehir,Sivasspor,1,1,Super Lig,,Turkey,False
2021-01-16,Gaziantep,Kayserispor,2,1,Super Lig,,Turkey,False
2021-01-16,Konyaspor,Göztepe,2,3,Super Lig,,Turkey,False
2021-01-17,Beşiktaş,Galatasaray,2,0,Super Lig,,Turkey,False
2021-01-17,Denizlispor,Hatayspor,0,2,Super Lig,,Turkey,False
2021-01-17,Yeni Malatyaspor,Rizespor,4,1,Super Lig,,Turkey,False
2021-01-18,Fenerbahçe,Ankaragucu,3,1,Super Lig,,Turkey,False
2021-01-18,Kasımpaşa,Erzurumspor,1,2,Super Lig,,Turkey,False
2021-01-19,Göztepe,Gençlerbirliği,4,0,Super Lig,,Turkey,False
2021-01-19,Kayserispor,Başakşehir,2,0,Super Lig,,Turkey,False
2021-01-19,Trabzonspor,Konyaspor,3,1,Super Lig,,Turkey,False
2021-01-20,Galatasaray,Denizlispor,6,1,Super Lig,,Turkey,False
2021-01-20,Hatayspor,Yeni Malatyaspor,1,2,Super Lig,,Turkey,False
2021-01-20,Rizespor,Gaziantep,3,0,Super Lig,,Turkey,False
2021-01-21,Ankaragucu,Kasımpaşa,1,0,Super Lig,,Turkey,False
2021-01-21,Erzurumspor,Alanyaspor,1,1,Super Lig,,Turkey,False
2021-01-21,Karagumruk,Beşiktaş,1,4,Super Lig,,Turkey,False
2021-01-21,Sivasspor,Fenerbahçe,1,1,Super Lig,,Turkey,False
2021-01-23,Başakşehir,Rizespor,1,1,Super Lig,,Turkey,False
2021-01-23,Gençlerbirliği,Trabzonspor,1,2,Super Lig,,Turkey,False
2021-01-24,Beşiktaş,Göztepe,2,1,Super Lig,,Turkey,False
2021-01-24,Denizlispor,Karagumruk,1,2,Super Lig,,Turkey,False
2021-01-24,Gaziantep,Hatayspor,1,1,Super Lig,,Turkey,False
2021-01-24,Konyaspor,Antalyaspor,0,0,Super Lig,,Turkey,False
2021-01-24,Yeni Malatyaspor,Galatasaray,0,1,Super Lig,,Turkey,False
2021-01-25,Alanyaspor,Ankaragucu,4,3,Super Lig,,Turkey,False
2021-01-25,Fenerbahçe,Kayserispor,3,0,Super Lig,,Turkey,False
2021-01-25,Kasımpaşa,Sivasspor,2,0,Super Lig,,Turkey,False
2021-01-29,Gaziantep,Galatasaray,1,2,Super Lig,,Turkey,False
2021-01-29,Yeni Malatyaspor,Karagumruk,0,0,Super Lig,,Turkey,False
2021-01-30,Başakşehir,Hatayspor,1,5,Super Lig,,Turkey,False
2021-01-30,Fenerbahçe,Rizespor,1,0,Super Lig,,Turkey,False
2021-01-30,Kasımpaşa,Kayserispor,0,1,Super Lig,,Turkey,False
2021-01-31,Alanyaspor,Sivasspor,3,1,Super Lig,,Turkey,False
2021-01-31,Beşiktaş,Trabzonspor,1,2,Super Lig,,Turkey,False
2021-01-31,Denizlispor,Göztepe,2,1,Super Lig,,Turkey,False
2021-01-31,Erzurumspor,Ankaragucu,1,0,Super Lig,,Turkey,False
2021-01-31,Gençlerbirliği,Antalyaspor,0,1,Super Lig,,Turkey,False
2021-02-02,Galatasaray,Başakşehir,3,0,Super Lig,,Turkey,False
2021-02-02,Hatayspor,Fenerbahçe,1,2,Super Lig,,Turkey,False
2021-02-02,Rizespor,Kasımpaşa,1,1,Super Lig,,Turkey,False
2021-02-03,Antalyaspor,Beşiktaş,1,1,Super Lig,,Turkey,False
2021-02-03,Karagumruk,Gaziantep,2,0,Super Lig,,Turkey,False
2021-02-03,Kayserispor,Alanyaspor,1,1,Super Lig,,Turkey,False
2021-02-03,Konyaspor,Gençlerbirliği,0,0,Super Lig,,Turkey,False
2021-02-03,Sivasspor,Erzurumspor,0,0,Super Lig,,Turkey,False
2021-02-04,Göztepe,Yeni Malatyaspor,2,2,Super Lig,,Turkey,False
2021-02-04,Trabzonspor,Denizlispor,1,0,Super Lig,,Turkey,False
2021-02-06,Alanyaspor,Rizespor,2,1,Super Lig,,Turkey,False
2021-02-06,Başakşehir,Karagumruk,0,1,Super Lig,,Turkey,False
2021-02-06,Fenerbahçe,Galatasaray,0,1,Super Lig,,Turkey,False
2021-02-06,Kasımpaşa,Hatayspor,1,4,Super Lig,,Turkey,False
2021-02-07,Ankaragucu,Sivasspor,1,4,Super Lig,,Turkey,False
2021-02-07,Beşiktaş,Konyaspor,1,0,Super Lig,,Turkey,False
2021-02-07,Denizlispor,Antalyaspor,1,1,Super Lig,,Turkey,False
2021-02-07,Erzurumspor,Kayserispor,1,1,Super Lig,,Turkey,False
2021-02-08,Gaziantep,Göztepe,2,0,Super Lig,,Turkey,False
2021-02-08,Yeni Malatyaspor,Trabzonspor,0,2,Super Lig,,Turkey,False
2021-02-12,Rizespor,Erzurumspor,0,2,Super Lig,,Turkey,False
2021-02-13,Karagumruk,Fenerbahçe,1,2,Super Lig,,Turkey,False
2021-02-13,Kayserispor,Ankaragucu,0,0,Super Lig,,Turkey,False
2021-02-13,Trabzonspor,Gaziantep,1,0,Super Lig,,Turkey,False
2021-02-14,Galatasaray,Kasımpaşa,2,1,Super Lig,,Turkey,False
2021-02-14,Göztepe,Başakşehir,2,1,Super Lig,,Turkey,False
2021-02-14,Hatayspor,Alanyaspor,0,0,Super Lig,,Turkey,False
2021-02-14,Konyaspor,Denizlispor,2,0,Super Lig,,Turkey,False
2021-02-15,Antalyaspor,Yeni Malatyaspor,1,1,Super Lig,,Turkey,False
2021-02-15,Gençlerbirliği,Beşiktaş,0,3,Super Lig,,Turkey,False
2021-02-19,Başakşehir,Trabzonspor,0,1,Super Lig,,Turkey,False
2021-02-20,Alanyaspor,Galatasaray,0,1,Super Lig,,Turkey,False
2021-02-20,Denizlispor,Gençlerbirliği,1,0,Super Lig,,Turkey,False
2021-02-20,Kasımpaşa,Karagumruk,3,2,Super Lig,,Turkey,False
2021-02-20,Yeni Malatyaspor,Konyaspor,2,3,Super Lig,,Turkey,False
2021-02-21,Erzurumspor,Hatayspor,1,3,Super Lig,,Turkey,False
2021-02-21,Fenerbahçe,Göztepe,0,1,Super Lig,,Turkey,False
2021-02-21,Gaziantep,Antalyaspor,0,0,Super Lig,,Turkey,False
2021-02-21,Sivasspor,Kayserispor,2,0,Super Lig,,Turkey,False
2021-02-22,Ankaragucu,Rizespor,1,1,Super Lig,,Turkey,False
2021-02-26,Beşiktaş,Denizlispor,3,0,Super Lig,,Turkey,False
2021-02-26,Gençlerbirliği,Yeni Malatyaspor,1,1,Super Lig,,Turkey,False
2021-02-26,Konyaspor,Gaziantep,0,0,Super Lig,,Turkey,False
2021-02-27,Antalyaspor,Başakşehir,0,0,Super Lig,,Turkey,False
2021-02-27,Galatasaray,Erzurumspor,2,0,Super Lig,,Turkey,False
2021-02-27,Hatayspor,Ankaragucu,4,1,Super Lig,,Turkey,False
2021-02-27,Karagumruk,Alanyaspor,2,0,Super Lig,,Turkey,False
2021-02-27,Rizespor,Sivasspor,0,0,Super Lig,,Turkey,False
2021-02-28,Göztepe,Kasımpaşa,1,0,Super Lig,,Turkey,False
2021-02-28,Trabzonspor,Fenerbahçe,0,1,Super Lig,,Turkey,False
2021-03-02,Gaziantep,Gençlerbirliği,2,1,Super Lig,,Turkey,False
2021-03-02,Yeni Malatyaspor,Beşiktaş,0,1,Super Lig,,Turkey,False
2021-03-03,Ankaragucu,Galatasaray,2,1,Super Lig,,Turkey,False
2021-03-03,Başakşehir,Konyaspor,1,1,Super Lig,,Turkey,False
2021-03-03,Erzurumspor,Karagumruk,2,2,Super Lig,,Turkey,False
2021-03-03,Kayserispor,Rizespor,2,1,Super Lig,,Turkey,False
2021-03-03,Sivasspor,Hatayspor,1,1,Super Lig,,Turkey,False
2021-03-04,Alanyaspor,Göztepe,1,1,Super Lig,,Turkey,False
2021-03-04,Fenerbahçe,Antalyaspor,1,1,Super Lig,,Turkey,False
2021-03-04,Kasımpaşa,Trabzonspor,1,2,Super Lig,,Turkey,False
2021-03-06,Beşiktaş,Gaziantep,2,1,Super Lig,,Turkey,False
2021-03-06,Denizlispor,Yeni Malatyaspor,3,2,Super Lig,,Turkey,False
2021-03-07,Galatasaray,Sivasspor,2,2,Super Lig,,Turkey,False
2021-03-07,Gençlerbirliği,Başakşehir,0,1,Super Lig,,Turkey,False
2021-03-07,Hatayspor,Kayserispor,1,3,Super Lig,,Turkey,False
2021-03-07,Karagumruk,Ankaragucu,0,1,Super Lig,,Turkey,False
2021-03-08,Antalyaspor,Kasımpaşa,1,1,Super Lig,,Turkey,False
2021-03-08,Göztepe,Erzurumspor,3,1,Super Lig,,Turkey,False
2021-03-08,Konyaspor,Fenerbahçe,0,3,Super Lig,,Turkey,False
2021-03-08,Trabzonspor,Alanyaspor,1,3,Super Lig,,Turkey,False
2021-03-12,Başakşehir,Beşiktaş,2,3,Super Lig,,Turkey,False
2021-03-13,Alanyaspor,Antalyaspor,4,0,Super Lig,,Turkey,False
2021-03-13,Kayserispor,Galatasaray,0,3,Super Lig,,Turkey,False
2021-03-13,Rizespor,Hatayspor,1,0,Super Lig,,Turkey,False
2021-03-13,Sivasspor,Karagumruk,1,0,Super Lig,,Turkey,False
2021-03-14,Ankaragucu,Göztepe,3,0,Super Lig,,Turkey,False
2021-03-14,Erzurumspor,Trabzonspor,0,0,Super Lig,,Turkey,False
2021-03-14,Fenerbahçe,Gençlerbirliği,1,2,Super Lig,,Turkey,False
2021-03-14,Gaziantep,Denizlispor,2,0,Super Lig,,Turkey,False
2021-03-15,Kasımpaşa,Konyaspor,1,1,Super Lig,,Turkey,False
2021-03-19,Galatasaray,Rizespor,3,4,Super Lig,,Turkey,False
2021-03-19,Karagumruk,Kayserispor,3,0,Super Lig,,Turkey,False
2021-03-20,Gençlerbirliği,Kasımpaşa,2,1,Super Lig,,Turkey,False
2021-03-20,Göztepe,Sivasspor,3,5,Super Lig,,Turkey,False
2021-03-20,Trabzonspor,Ankaragucu,4,1,Super Lig,,Turkey,False
2021-03-20,Yeni Malatyaspor,Gaziantep,2,2,Super Lig,,Turkey,False
2021-03-21,Antalyaspor,Erzurumspor,3,1,Super Lig,,Turkey,False
2021-03-21,Beşiktaş,Fenerbahçe,1,1,Super Lig,,Turkey,False
2021-03-21,Denizlispor,Başakşehir,0,0,Super Lig,,Turkey,False
2021-03-21,Konyaspor,Alanyaspor,1,0,Super Lig,,Turkey,False
2021-04-03,Hatayspor,Galatasaray,3,0,Super Lig,,Turkey,False
2021-04-03,Kayserispor,Göztepe,1,1,Super Lig,,Turkey,False
2021-04-03,Rizespor,Karagumruk,0,0,Super Lig,,Turkey,False
2021-04-03,Sivasspor,Trabzonspor,0,0,Super Lig,,Turkey,False
2021-04-04,Alanyaspor,Gençlerbirliği,1,2,Super Lig,,Turkey,False
2021-04-04,Ankaragucu,Antalyaspor,1,0,Super Lig,,Turkey,False
2021-04-04,Başakşehir,Yeni Malatyaspor,3,1,Super Lig,,Turkey,False
2021-04-04,Erzurumspor,Konyaspor,1,2,Super Lig,,Turkey,False
2021-04-04,Kasımpaşa,Beşiktaş,1,0,Super Lig,,Turkey,False
2021-04-05,Fenerbahçe,Denizlispor,1,0,Super Lig,,Turkey,False
2021-04-06,Göztepe,Rizespor,2,0,Super Lig,,Turkey,False
2021-04-06,Karagumruk,Hatayspor,1,0,Super Lig,,Turkey,False
2021-04-06,Trabzonspor,Kayserispor,1,1,Super Lig,,Turkey,False
2021-04-07,Antalyaspor,Sivasspor,2,4,Super Lig,,Turkey,False
2021-04-07,Beşiktaş,Alanyaspor,3,0,Super Lig,,Turkey,False
2021-04-07,Gençlerbirliği,Erzurumspor,1,1,Super Lig,,Turkey,False
2021-04-07,Konyaspor,Ankaragucu,1,1,Super Lig,,Turkey,False
2021-04-08,Denizlispor,Kasımpaşa,1,1,Super Lig,,Turkey,False
2021-04-08,Gaziantep,Başakşehir,2,0,Super Lig,,Turkey,False
2021-04-08,Yeni Malatyaspor,Fenerbahçe,1,1,Super Lig,,Turkey,False
2021-04-10,Galatasaray,Karagumruk,1,1,Super Lig,,Turkey,False
2021-04-10,Hatayspor,Göztepe,2,3,Super Lig,,Turkey,False
2021-04-10,Rizespor,Trabzonspor,0,0,Super Lig,,Turkey,False
2021-04-11,Ankaragucu,Gençlerbirliği,2,1,Super Lig,,Turkey,False
2021-04-11,Erzurumspor,Beşiktaş,2,4,Super Lig,,Turkey,False
2021-04-11,Kayserispor,Antalyaspor,0,1,Super Lig,,Turkey,False
2021-04-11,Sivasspor,Konyaspor,3,1,Super Lig,,Turkey,False
2021-04-12,Alanyaspor,Denizlispor,3,2,Super Lig,,Turkey,False
2021-04-12,Fenerbahçe,Gaziantep,3,1,Super Lig,,Turkey,False
2021-04-12,Kasımpaşa,Yeni Malatyaspor,0,0,Super Lig,,Turkey,False
2021-04-16,Antalyaspor,Rizespor,2,3,Super Lig,,Turkey,False
2021-04-16,Beşiktaş,Ankaragucu,2,2,Super Lig,,Turkey,False
2021-04-16,Gençlerbirliği,Sivasspor,2,3,Super Lig,,Turkey,False
2021-04-16,Konyaspor,Kayserispor,0,0,Super Lig,,Turkey,False
2021-04-17,Denizlispor,Erzurumspor,2,3,Super Lig,,Turkey,False
2021-04-17,Göztepe,Galatasaray,1,3,Super Lig,,Turkey,False
2021-04-17,Trabzonspor,Hatayspor,1,1,Super Lig,,Turkey,False
2021-04-17,Yeni Malatyaspor,Alanyaspor,1,0,Super Lig,,Turkey,False
2021-04-18,Başakşehir,Fenerbahçe,1,2,Super Lig,,Turkey,False
2021-04-18,Gaziantep,Kasımpaşa,2,2,Super Lig,,Turkey,False
2021-04-20,Hatayspor,Antalyaspor,3,2,Super Lig,,Turkey,False
2021-04-20,Karagumruk,Göztepe,1,1,Super Lig,,Turkey,False
2021-04-20,Kayserispor,Gençlerbirliği,2,2,Super Lig,,Turkey,False
2021-04-20,Rizespor,Konyaspor,5,3,Super Lig,,Turkey,False
2021-04-20,Sivasspor,Beşiktaş,0,0,Super Lig,,Turkey,False
2021-04-21,Ankaragucu,Denizlispor,1,1,Super Lig,,Turkey,False
2021-04-21,Erzurumspor,Yeni Malatyaspor,1,0,Super Lig,,Turkey,False
2021-04-21,Galatasaray,Trabzonspor,1,1,Super Lig,,Turkey,False
2021-04-22,Alanyaspor,Gaziantep,3,2,Super Lig,,Turkey,False
2021-04-22,Kasımpaşa,Başakşehir,0,1,Super Lig,,Turkey,False
2021-04-23,Gençlerbirliği,Rizespor,2,1,Super Lig,,Turkey,False
2021-04-24,Antalyaspor,Galatasaray,0,1,Super Lig,,Turkey,False
2021-04-24,Beşiktaş,Kayserispor,3,1,Super Lig,,Turkey,False
2021-04-24,Denizlispor,Sivasspor,1,1,Super Lig,,Turkey,False
2021-04-24,Konyaspor,Hatayspor,0,0,Super Lig,,Turkey,False
2021-04-24,Trabzonspor,Karagumruk,2,0,Super Lig,,Turkey,False
2021-04-25,Başakşehir,Alanyaspor,0,0,Super Lig,,Turkey,False
2021-04-25,Fenerbahçe,Kasımpaşa,3,2,Super Lig,,Turkey,False
2021-04-25,Gaziantep,Erzurumspor,2,3,Super Lig,,Turkey,False
2021-04-25,Yeni Malatyaspor,Ankaragucu,2,1,Super Lig,,Turkey,False
2021-04-27,Hatayspor,Gençlerbirliği,3,1,Super Lig,,Turkey,False
2021-04-28,Galatasaray,Konyaspor,1,0,Super Lig,,Turkey,False
2021-04-28,Göztepe,Trabzonspor,1,1,Super Lig,,Turkey,False
2021-04-28,Karagumruk,Antalyaspor,2,2,Super Lig,,Turkey,False
2021-04-28,Kayserispor,Denizlispor,6,3,Super Lig,,Turkey,False
2021-04-28,Rizespor,Beşiktaş,2,3,Super Lig,,Turkey,False
2021-04-29,Alanyaspor,Fenerbahçe,0,0,Super Lig,,Turkey,False
2021-04-29,Ankaragucu,Gaziantep,0,1,Super Lig,,Turkey,False
2021-04-29,Erzurumspor,Başakşehir,1,2,Super Lig,,Turkey,False
2021-04-29,Sivasspor,Yeni Malatyaspor,1,0,Super Lig,,Turkey,False
2021-05-01,Beşiktaş,Hatayspor,7,0,Super Lig,,Turkey,False
2021-05-02,Antalyaspor,Göztepe,2,3,Super Lig,,Turkey,False
2021-05-02,Denizlispor,Rizespor,0,1,Super Lig,,Turkey,False
2021-05-02,Gençlerbirliği,Galatasaray,0,2,Super Lig,,Turkey,False
2021-05-02,Konyaspor,Karagumruk,5,1,Super Lig,,Turkey,False
2021-05-03,Başakşehir,Ankaragucu,2,1,Super Lig,,Turkey,False
2021-05-03,Fenerbahçe,Erzurumspor,3,1,Super Lig,,Turkey,False
2021-05-03,Gaziantep,Sivasspor,0,1,Super Lig,,Turkey,False
2021-05-03,Kasımpaşa,Alanyaspor,3,0,Super Lig,,Turkey,False
2021-05-03,Yeni Malatyaspor,Kayserispor,1,1,Super Lig,,Turkey,False
2021-05-08,Ankaragucu,Fenerbahçe,1,2,Super Lig,,Turkey,False
2021-05-08,Erzurumspor,Kasımpaşa,0,1,Super Lig,,Turkey,False
2021-05-08,Galatasaray,Beşiktaş,3,1,Super Lig,,Turkey,False
2021-05-08,Göztepe,Konyaspor,0,1,Super Lig,,Turkey,False
2021-05-08,Hatayspor,Denizlispor,1,0,Super Lig,,Turkey,False
2021-05-08,Karagumruk,Gençlerbirliği,5,1,Super Lig,,Turkey,False
2021-05-08,Kayserispor,Gaziantep,0,0,Super Lig,,Turkey,False
2021-05-08,Rizespor,Yeni Malatyaspor,0,4,Super Lig,,Turkey,False
2021-05-08,Sivasspor,Başakşehir,0,0,Super Lig,,Turkey,False
2021-05-08,Trabzonspor,Antalyaspor,2,1,Super Lig,,Turkey,False
2021-05-11,Alanyaspor,Erzurumspor,2,3,Super Lig,,Turkey,False
2021-05-11,Başakşehir,Kayserispor,0,0,Super Lig,,Turkey,False
2021-05-11,Beşiktaş,Karagumruk,1,2,Super Lig,,Turkey,False
2021-05-11,Denizlispor,Galatasaray,1,4,Super Lig,,Turkey,False
2021-05-11,Fenerbahçe,Sivasspor,1,2,Super Lig,,Turkey,False
2021-05-11,Gaziantep,Rizespor,4,5,Super Lig,,Turkey,False
2021-05-11,Gençlerbirliği,Göztepe,5,3,Super Lig,,Turkey,False
2021-05-11,Kasımpaşa,Ankaragucu,3,1,Super Lig,,Turkey,False
2021-05-11,Konyaspor,Trabzonspor,1,1,Super Lig,,Turkey,False
2021-05-11,Yeni Malatyaspor,Hatayspor,1,1,Super Lig,,Turkey,False
2021-05-15,Ankaragucu,Alanyaspor,0,1,Super Lig,,Turkey,False
2021-05-15,Antalyaspor,Konyaspor,0,0,Super Lig,,Turkey,False
2021-05-15,Galatasaray,Yeni Malatyaspor,3,1,Super Lig,,Turkey,False
2021-05-15,Göztepe,Beşiktaş,1,2,Super Lig,,Turkey,False
2021-05-15,Hatayspor,Gaziantep,0,1,Super Lig,,Turkey,False
2021-05-15,Karagumruk,Denizlispor,5,1,Super Lig,,Turkey,False
2021-05-15,Kayserispor,Fenerbahçe,1,2,Super Lig,,Turkey,False
2021-05-15,Rizespor,Başakşehir,0,2,Super Lig,,Turkey,False
2021-05-15,Sivasspor,Kasımpaşa,2,1,Super Lig,,Turkey,False
2021-05-15,Trabzonspor,Gençlerbirliği,2,1,Super Lig,,Turkey,False
2021-08-13,Beşiktaş,Rizespor,3,0,Super Lig,,Turkey,False
2021-08-14,Altay,Kayserispor,3,0,Super Lig,,Turkey,False
2021-08-14,Hatayspor,Kasımpaşa,1,1,Super Lig,,Turkey,False
2021-08-14,Karagumruk,Gaziantep,3,2,Super Lig,,Turkey,False
2021-08-15,Ad. Demirspor,Fenerbahçe,0,1,Super Lig,,Turkey,False
2021-08-15,Antalyaspor,Göztepe,1,1,Super Lig,,Turkey,False
2021-08-15,Başakşehir,Alanyaspor,0,1,Super Lig,,Turkey,False
2021-08-16,Giresunspor,Galatasaray,0,2,Super Lig,,Turkey,False
2021-08-16,Sivasspor,Konyaspor,0,1,Super Lig,,Turkey,False
2021-08-16,Yeni Malatyaspor,Trabzonspor,1,5,Super Lig,,Turkey,False
2021-08-20,Kayserispor,Ad. Demirspor,1,1,Super Lig,,Turkey,False
2021-08-21,Alanyaspor,Altay,1,4,Super Lig,,Turkey,False
2021-08-21,Gaziantep,Beşiktaş,0,0,Super Lig,,Turkey,False
2021-08-21,Kasımpaşa,Giresunspor,2,0,Super Lig,,Turkey,False
2021-08-21,Rizespor,Karagumruk,0,0,Super Lig,,Turkey,False
2021-08-22,Fenerbahçe,Antalyaspor,2,0,Super Lig,,Turkey,False
2021-08-22,Göztepe,Yeni Malatyaspor,0,1,Super Lig,,Turkey,False
2021-08-22,Konyaspor,Başakşehir,2,1,Super Lig,,Turkey,False
2021-08-23,Galatasaray,Hatayspor,2,1,Super Lig,,Turkey,False
2021-08-23,Trabzonspor,Sivasspor,2,1,Super Lig,,Turkey,False
2021-08-27,Ad. Demirspor,Konyaspor,1,1,Super Lig,,Turkey,False
2021-08-27,Antalyaspor,Rizespor,3,2,Super Lig,,Turkey,False
2021-08-28,Başakşehir,Kayserispor,0,1,Super Lig,,Turkey,False
2021-08-28,Beşiktaş,Karagumruk,1,0,Super Lig,,Turkey,False
2021-08-28,Hatayspor,Alanyaspor,5,0,Super Lig,,Turkey,False
2021-08-28,Yeni Malatyaspor,Gaziantep,2,0,Super Lig,,Turkey,False
2021-08-29,Altay,Fenerbahçe,0,2,Super Lig,,Turkey,False
2021-08-29,Giresunspor,Trabzonspor,0,1,Super Lig,,Turkey,False
2021-08-29,Kasımpaşa,Galatasaray,2,2,Super Lig,,Turkey,False
2021-08-29,Sivasspor,Göztepe,2,2,Super Lig,,Turkey,False
2021-09-11,Beşiktaş,Yeni Malatyaspor,3,0,Super Lig,,Turkey,False
2021-09-11,Karagumruk,Ad. Demirspor,4,0,Super Lig,,Turkey,False
2021-09-11,Kayserispor,Kasımpaşa,2,0,Super Lig,,Turkey,False
2021-09-11,Konyaspor,Altay,3,1,Super Lig,,Turkey,False
2021-09-12,Fenerbahçe,Sivasspor,1,1,Super Lig,,Turkey,False
2021-09-12,Göztepe,Başakşehir,2,1,Super Lig,,Turkey,False
2021-09-12,Rizespor,Hatayspor,0,2,Super Lig,,Turkey,False
2021-09-12,Trabzonspor,Galatasaray,2,2,Super Lig,,Turkey,False
2021-09-13,Alanyaspor,Giresunspor,1,0,Super Lig,,Turkey,False
2021-09-13,Gaziantep,Antalyaspor,2,0,Super Lig,,Turkey,False
2021-09-17,Altay,Göztepe,2,1,Super Lig,,Turkey,False
2021-09-17,Yeni Malatyaspor,Karagumruk,3,4,Super Lig,,Turkey,False
2021-09-18,Ad. Demirspor,Rizespor,3,1,Super Lig,,Turkey,False
2021-09-18,Antalyaspor,Beşiktaş,2,3,Super Lig,,Turkey,False
2021-09-18,Kasımpaşa,Trabzonspor,0,1,Super Lig,,Turkey,False
2021-09-18,Sivasspor,Gaziantep,1,1,Super Lig,,Turkey,False
2021-09-19,Başakşehir,Fenerbahçe,2,0,Super Lig,,Turkey,False
2021-09-19,Galatasaray,Alanyaspor,0,1,Super Lig,,Turkey,False
2021-09-19,Giresunspor,Konyaspor,0,0,Super Lig,,Turkey,False
2021-09-19,Hatayspor,Kayserispor,2,1,Super Lig,,Turkey,False
2021-09-21,Beşiktaş,Ad. Demirspor,3,3,Super Lig,,Turkey,False
2021-09-21,Karagumruk,Antalyaspor,0,0,Super Lig,,Turkey,False
2021-09-21,Rizespor,Altay,1,2,Super Lig,,Turkey,False
2021-09-21,Yeni Malatyaspor,Sivasspor,0,1,Super Lig,,Turkey,False
2021-09-22,Gaziantep,Başakşehir,1,0,Super Lig,,Turkey,False
2021-09-22,Göztepe,Hatayspor,0,2,Super Lig,,Turkey,False
2021-09-22,Kayserispor,Galatasaray,3,0,Super Lig,,Turkey,False
2021-09-23,Alanyaspor,Kasımpaşa,2,0,Super Lig,,Turkey,False
2021-09-23,Fenerbahçe,Giresunspor,2,1,Super Lig,,Turkey,False
2021-09-23,Konyaspor,Trabzonspor,2,2,Super Lig,,Turkey,False
2021-09-24,Altay,Beşiktaş,2,1,Super Lig,,Turkey,False
